order_id,date,region,category,channel,units,unit_price,discount_pct,revenue,profit,customer_rating,month,week
29354,2025-07-21,West,Grocery,Store,1,409.8,0.04,367.48,48.49,4.12,2025-07,2025-07-21/2025-07-27
29355,2025-07-21,West,Home & Kitchen,Online,1,3382.51,0.082,2899.12,659.27,4.15,2025-07,2025-07-21/2025-07-27
29356,2025-07-21,West,Home & Kitchen,Online,1,3032.74,0.037,2728.52,619.08,3.25,2025-07,2025-07-21/2025-07-27
29357,2025-07-21,West,Home & Kitchen,Online,1,3067.31,0.044,2739.85,615.95,3.28,2025-07,2025-07-21/2025-07-27
29358,2025-07-21,West,Home & Kitchen,Online,1,2589.75,0.067,2256.53,485.5,4.1,2025-07,2025-07-21/2025-07-27
29359,2025-07-21,West,Home & Kitchen,Store,1,2596.82,0.021,2374.48,551.28,3.65,2025-07,2025-07-21/2025-07-27
29360,2025-07-21,West,Home & Kitchen,Store,4,1943.37,0.011,7184.12,1698.68,3.97,2025-07,2025-07-21/2025-07-27
29361,2025-07-22,North,Electronics,Online,1,15464.9,0.145,12303.23,2348.73,3.93,2025-07,2025-07-21/2025-07-27
29362,2025-07-22,North,Electronics,Online,1,20274.8,0.063,17689.51,3502.11,4.01,2025-07,2025-07-21/2025-07-27
29363,2025-07-22,North,Electronics,Online,1,12583.59,0.081,10759.68,2108.64,3.81,2025-07,2025-07-21/2025-07-27
29364,2025-07-22,North,Electronics,Online,2,11832.92,0.066,20572.18,3431.3,3.82,2025-07,2025-07-21/2025-07-27
29365,2025-07-22,North,Electronics,Store,1,12273.46,0.09,10396.45,1938.68,4.15,2025-07,2025-07-21/2025-07-27
29366,2025-07-22,North,Electronics,Store,1,16876.6,0.012,15524.27,3063.19,4.31,2025-07,2025-07-21/2025-07-27
29367,2025-07-22,North,Clothing,Online,1,1534.0,0.088,1302.14,464.8,4.21,2025-07,2025-07-21/2025-07-27
29368,2025-07-22,North,Clothing,Store,2,971.01,0.027,1759.06,592.26,4.57,2025-07,2025-07-21/2025-07-27
29369,2025-07-22,North,Clothing,Store,2,1220.91,0.064,2127.48,741.51,3.85,2025-07,2025-07-21/2025-07-27
29370,2025-07-22,North,Clothing,Store,3,944.92,0.02,2586.01,933.6,5.0,2025-07,2025-07-21/2025-07-27
29371,2025-07-22,North,Grocery,Online,1,237.59,0.079,203.59,23.04,3.89,2025-07,2025-07-21/2025-07-27
29372,2025-07-22,North,Grocery,Online,1,303.32,0.094,255.83,28.39,4.1,2025-07,2025-07-21/2025-07-27
29373,2025-07-22,North,Grocery,Online,1,221.88,0.068,192.4,21.58,3.68,2025-07,2025-07-21/2025-07-27
29374,2025-07-22,North,Grocery,Online,1,265.93,0.1,222.83,25.41,3.31,2025-07,2025-07-21/2025-07-27
29375,2025-07-22,North,Grocery,Online,4,209.59,0.061,732.72,79.43,3.77,2025-07,2025-07-21/2025-07-27
29376,2025-07-22,North,Grocery,Online,1,312.9,0.145,248.94,29.0,3.79,2025-07,2025-07-21/2025-07-27
29377,2025-07-22,North,Grocery,Online,2,261.16,0.074,450.2,56.05,3.42,2025-07,2025-07-21/2025-07-27
29378,2025-07-22,North,Grocery,Store,2,172.78,0.053,304.67,40.2,3.61,2025-07,2025-07-21/2025-07-27
29379,2025-07-22,North,Grocery,Store,4,206.76,0.012,760.78,84.38,4.33,2025-07,2025-07-21/2025-07-27
29380,2025-07-22,North,Grocery,Store,1,258.9,0.041,231.11,30.09,3.88,2025-07,2025-07-21/2025-07-27
29381,2025-07-22,North,Grocery,Store,2,135.21,0.0,251.72,30.51,4.63,2025-07,2025-07-21/2025-07-27
29382,2025-07-22,North,Home & Kitchen,Online,1,2819.46,0.047,2501.96,557.56,4.42,2025-07,2025-07-21/2025-07-27
29383,2025-07-22,North,Home & Kitchen,Online,1,1904.23,0.091,1611.31,350.28,4.57,2025-07,2025-07-21/2025-07-27
29384,2025-07-22,North,Home & Kitchen,Online,2,1275.48,0.107,2120.24,484.02,4.13,2025-07,2025-07-21/2025-07-27
29385,2025-07-22,North,Home & Kitchen,Online,2,3477.84,0.092,5878.63,1200.44,4.2,2025-07,2025-07-21/2025-07-27
29386,2025-07-22,North,Home & Kitchen,Store,1,3792.64,0.036,3402.14,703.9,3.83,2025-07,2025-07-21/2025-07-27
29387,2025-07-22,North,Home & Kitchen,Store,5,2718.43,0.014,12479.05,2486.39,4.15,2025-07,2025-07-21/2025-07-27
29388,2025-07-22,South,Electronics,Online,2,12792.21,0.09,21684.39,3932.76,3.45,2025-07,2025-07-21/2025-07-27
29389,2025-07-22,South,Electronics,Online,1,9983.24,0.021,9095.69,1673.51,4.55,2025-07,2025-07-21/2025-07-27
29390,2025-07-22,South,Electronics,Online,3,14682.31,0.094,37165.02,6093.86,3.74,2025-07,2025-07-21/2025-07-27
29391,2025-07-22,South,Electronics,Online,1,19562.42,0.062,17075.83,2850.65,4.0,2025-07,2025-07-21/2025-07-27
29392,2025-07-22,South,Electronics,Online,1,16112.14,0.027,14587.77,2392.75,3.45,2025-07,2025-07-21/2025-07-27
29393,2025-07-22,South,Clothing,Online,1,1145.68,0.11,949.58,354.56,3.98,2025-07,2025-07-21/2025-07-27
29394,2025-07-22,South,Clothing,Online,5,755.39,0.019,3448.9,1124.93,4.46,2025-07,2025-07-21/2025-07-27
29395,2025-07-22,South,Clothing,Online,1,1022.8,0.09,866.75,291.43,4.4,2025-07,2025-07-21/2025-07-27
29396,2025-07-22,South,Clothing,Online,1,1131.82,0.111,936.41,330.85,3.84,2025-07,2025-07-21/2025-07-27
29397,2025-07-22,South,Clothing,Online,4,1103.07,0.115,3636.6,1159.74,3.74,2025-07,2025-07-21/2025-07-27
29398,2025-07-22,South,Clothing,Online,2,893.66,0.06,1564.13,547.99,4.26,2025-07,2025-07-21/2025-07-27
29399,2025-07-22,South,Clothing,Store,2,1430.01,0.014,2624.04,866.53,3.79,2025-07,2025-07-21/2025-07-27
29400,2025-07-22,South,Clothing,Store,4,1014.8,0.01,3741.26,1237.24,3.9,2025-07,2025-07-21/2025-07-27
29401,2025-07-22,South,Grocery,Online,1,230.99,0.096,194.37,21.11,4.64,2025-07,2025-07-21/2025-07-27
29402,2025-07-22,South,Grocery,Online,1,213.74,0.072,184.66,20.95,3.38,2025-07,2025-07-21/2025-07-27
29403,2025-07-22,South,Grocery,Online,2,276.6,0.103,462.11,58.79,4.49,2025-07,2025-07-21/2025-07-27
29404,2025-07-22,South,Grocery,Online,4,279.62,0.073,965.67,126.09,3.67,2025-07,2025-07-21/2025-07-27
29405,2025-07-22,South,Grocery,Online,1,256.04,0.08,219.18,28.44,4.04,2025-07,2025-07-21/2025-07-27
29406,2025-07-22,South,Grocery,Online,2,389.32,0.134,627.95,79.62,3.94,2025-07,2025-07-21/2025-07-27
29407,2025-07-22,South,Grocery,Online,1,216.08,0.125,175.97,20.62,4.45,2025-07,2025-07-21/2025-07-27
29408,2025-07-22,South,Grocery,Online,1,257.3,0.079,220.64,24.17,3.81,2025-07,2025-07-21/2025-07-27
29409,2025-07-22,South,Home & Kitchen,Online,1,1987.8,0.011,1829.37,408.59,3.7,2025-07,2025-07-21/2025-07-27
29410,2025-07-22,South,Home & Kitchen,Online,2,1524.56,0.092,2576.67,604.41,4.68,2025-07,2025-07-21/2025-07-27
29411,2025-07-22,South,Home & Kitchen,Online,9,2909.65,0.083,22355.48,5277.55,4.38,2025-07,2025-07-21/2025-07-27
29412,2025-07-22,South,Home & Kitchen,Online,1,2876.9,0.074,2479.27,503.23,4.56,2025-07,2025-07-21/2025-07-27
29413,2025-07-22,South,Home & Kitchen,Online,6,3354.62,0.069,17435.25,3692.12,4.08,2025-07,2025-07-21/2025-07-27
29414,2025-07-22,South,Home & Kitchen,Online,1,3033.69,0.117,2494.41,530.0,4.3,2025-07,2025-07-21/2025-07-27
29415,2025-07-22,South,Home & Kitchen,Online,1,3844.13,0.117,3159.96,660.33,4.34,2025-07,2025-07-21/2025-07-27
29416,2025-07-22,South,Home & Kitchen,Online,1,2778.06,0.079,2382.84,575.44,4.38,2025-07,2025-07-21/2025-07-27
29417,2025-07-22,South,Home & Kitchen,Online,3,3289.46,0.061,8621.55,1989.51,4.32,2025-07,2025-07-21/2025-07-27
29418,2025-07-22,South,Home & Kitchen,Store,1,2415.11,0.034,2171.79,514.96,3.72,2025-07,2025-07-21/2025-07-27
29419,2025-07-22,South,Home & Kitchen,Store,1,4011.97,0.025,3641.25,847.73,4.31,2025-07,2025-07-21/2025-07-27
29420,2025-07-22,South,Home & Kitchen,Store,4,2473.35,0.027,8961.03,1996.83,4.21,2025-07,2025-07-21/2025-07-27
29421,2025-07-22,East,Electronics,Online,2,13016.33,0.113,21485.52,3963.32,3.72,2025-07,2025-07-21/2025-07-27
29422,2025-07-22,East,Electronics,Online,1,12945.23,0.113,10691.38,1749.54,4.36,2025-07,2025-07-21/2025-07-27
29423,2025-07-22,East,Electronics,Online,1,14372.2,0.042,12815.82,2195.76,3.66,2025-07,2025-07-21/2025-07-27
29424,2025-07-22,East,Electronics,Online,4,16968.78,0.117,55813.94,9926.5,3.39,2025-07,2025-07-21/2025-07-27
29425,2025-07-22,East,Electronics,Online,4,15516.98,0.067,53928.45,9228.34,3.52,2025-07,2025-07-21/2025-07-27
29426,2025-07-22,East,Electronics,Online,1,10801.43,0.049,9562.73,1605.88,3.9,2025-07,2025-07-21/2025-07-27
29427,2025-07-22,East,Electronics,Online,1,16827.0,0.113,13892.24,2656.64,3.95,2025-07,2025-07-21/2025-07-27
29428,2025-07-22,East,Electronics,Store,1,16339.54,0.034,14693.22,2892.21,4.44,2025-07,2025-07-21/2025-07-27
29429,2025-07-22,East,Electronics,Store,1,14342.47,0.005,13283.59,2321.57,3.81,2025-07,2025-07-21/2025-07-27
29430,2025-07-22,East,Clothing,Online,1,1522.63,0.112,1259.27,436.32,3.84,2025-07,2025-07-21/2025-07-27
29431,2025-07-22,East,Clothing,Online,1,1063.88,0.13,861.46,298.18,3.96,2025-07,2025-07-21/2025-07-27
29432,2025-07-22,East,Clothing,Online,1,1349.28,0.075,1162.22,378.67,3.89,2025-07,2025-07-21/2025-07-27
29433,2025-07-22,East,Clothing,Online,2,1181.97,0.047,2096.58,699.18,4.27,2025-07,2025-07-21/2025-07-27
29434,2025-07-22,East,Clothing,Store,1,1700.33,0.038,1523.0,497.25,3.83,2025-07,2025-07-21/2025-07-27
29435,2025-07-22,East,Clothing,Store,1,1113.08,0.057,977.15,338.54,4.25,2025-07,2025-07-21/2025-07-27
29436,2025-07-22,East,Clothing,Store,4,957.32,0.011,3525.17,1341.49,4.59,2025-07,2025-07-21/2025-07-27
29437,2025-07-22,East,Clothing,Store,4,1201.27,0.015,4405.89,1390.87,3.97,2025-07,2025-07-21/2025-07-27
29438,2025-07-22,East,Grocery,Online,1,292.07,0.107,242.92,29.54,3.6,2025-07,2025-07-21/2025-07-27
29439,2025-07-22,East,Grocery,Online,1,269.03,0.113,222.02,26.73,4.27,2025-07,2025-07-21/2025-07-27
29440,2025-07-22,East,Grocery,Online,1,323.11,0.083,275.83,32.49,4.01,2025-07,2025-07-21/2025-07-27
29441,2025-07-22,East,Grocery,Online,11,276.55,0.056,2673.49,346.38,4.01,2025-07,2025-07-21/2025-07-27
29442,2025-07-22,East,Grocery,Store,1,243.03,0.027,220.17,28.93,4.63,2025-07,2025-07-21/2025-07-27
29443,2025-07-22,East,Home & Kitchen,Online,1,2159.53,0.075,1860.09,393.26,4.66,2025-07,2025-07-21/2025-07-27
29444,2025-07-22,East,Home & Kitchen,Online,1,3877.37,0.105,3229.4,770.14,3.84,2025-07,2025-07-21/2025-07-27
29445,2025-07-22,East,Home & Kitchen,Online,1,3550.85,0.057,3116.7,696.66,4.82,2025-07,2025-07-21/2025-07-27
29446,2025-07-22,East,Home & Kitchen,Store,1,3138.39,0.004,2909.51,617.12,3.31,2025-07,2025-07-21/2025-07-27
29447,2025-07-22,East,Home & Kitchen,Store,1,2661.19,0.009,2455.45,518.07,4.09,2025-07,2025-07-21/2025-07-27
29448,2025-07-22,West,Electronics,Online,1,12613.43,0.103,10534.3,1821.09,4.53,2025-07,2025-07-21/2025-07-27
29449,2025-07-22,West,Electronics,Online,1,10149.58,0.042,9051.52,1633.09,3.64,2025-07,2025-07-21/2025-07-27
29450,2025-07-22,West,Electronics,Online,1,11977.62,0.131,9684.3,1625.61,3.53,2025-07,2025-07-21/2025-07-27
29451,2025-07-22,West,Electronics,Store,1,17644.81,0.063,15388.71,2531.56,4.31,2025-07,2025-07-21/2025-07-27
29452,2025-07-22,West,Electronics,Store,1,16422.57,0.074,14148.96,2369.18,3.62,2025-07,2025-07-21/2025-07-27
29453,2025-07-22,West,Electronics,Store,1,18106.81,0.062,15811.06,2989.48,4.01,2025-07,2025-07-21/2025-07-27
29454,2025-07-22,West,Clothing,Online,2,1103.33,0.142,1761.44,564.49,4.08,2025-07,2025-07-21/2025-07-27
29455,2025-07-22,West,Clothing,Online,1,1172.21,0.054,1032.22,341.8,4.66,2025-07,2025-07-21/2025-07-27
29456,2025-07-22,West,Clothing,Online,1,1148.41,0.056,1009.45,344.88,4.04,2025-07,2025-07-21/2025-07-27
29457,2025-07-22,West,Clothing,Online,1,1185.92,0.102,991.33,366.01,4.48,2025-07,2025-07-21/2025-07-27
29458,2025-07-22,West,Clothing,Online,1,997.74,0.077,857.45,315.6,4.08,2025-07,2025-07-21/2025-07-27
29459,2025-07-22,West,Clothing,Store,1,1320.24,0.049,1168.35,412.77,3.98,2025-07,2025-07-21/2025-07-27
29460,2025-07-22,West,Clothing,Store,2,953.3,0.048,1689.99,547.48,4.15,2025-07,2025-07-21/2025-07-27
29461,2025-07-22,West,Grocery,Online,2,177.97,0.053,313.85,36.72,4.31,2025-07,2025-07-21/2025-07-27
29462,2025-07-22,West,Grocery,Online,2,302.32,0.026,548.19,72.17,4.14,2025-07,2025-07-21/2025-07-27
29463,2025-07-22,West,Grocery,Online,2,345.54,0.113,570.33,69.14,3.6,2025-07,2025-07-21/2025-07-27
29464,2025-07-22,West,Grocery,Store,3,226.83,0.013,625.39,77.33,4.27,2025-07,2025-07-21/2025-07-27
29465,2025-07-22,West,Grocery,Store,1,238.27,0.0,221.8,26.94,4.26,2025-07,2025-07-21/2025-07-27
29466,2025-07-22,West,Home & Kitchen,Online,1,4323.47,0.089,3664.91,751.08,3.86,2025-07,2025-07-21/2025-07-27
29467,2025-07-22,West,Home & Kitchen,Online,6,2929.5,0.11,14563.48,3209.34,4.18,2025-07,2025-07-21/2025-07-27
29468,2025-07-22,West,Home & Kitchen,Online,2,2474.49,0.091,4187.82,995.28,4.27,2025-07,2025-07-21/2025-07-27
29469,2025-07-22,West,Home & Kitchen,Store,1,4150.41,0.107,3448.94,736.51,4.42,2025-07,2025-07-21/2025-07-27
29470,2025-07-23,North,Electronics,Online,3,15392.54,0.111,38070.36,6787.31,4.16,2025-07,2025-07-21/2025-07-27
29471,2025-07-23,North,Electronics,Online,4,12335.02,0.039,43981.91,7434.64,4.14,2025-07,2025-07-21/2025-07-27
29472,2025-07-23,North,Electronics,Online,1,18800.84,0.071,16194.31,3119.68,3.6,2025-07,2025-07-21/2025-07-27
29473,2025-07-23,North,Electronics,Online,6,15344.19,0.095,77260.58,15273.38,4.78,2025-07,2025-07-21/2025-07-27
29474,2025-07-23,North,Electronics,Online,1,15792.52,0.072,13597.17,2415.57,4.02,2025-07,2025-07-21/2025-07-27
29475,2025-07-23,North,Electronics,Online,6,11482.88,0.115,56548.52,9753.39,4.18,2025-07,2025-07-21/2025-07-27
29476,2025-07-23,North,Clothing,Online,2,533.07,0.085,904.95,345.24,3.65,2025-07,2025-07-21/2025-07-27
29477,2025-07-23,North,Clothing,Online,1,1355.77,0.041,1205.87,392.46,4.08,2025-07,2025-07-21/2025-07-27
29478,2025-07-23,North,Clothing,Online,1,1081.71,0.088,915.6,306.48,3.87,2025-07,2025-07-21/2025-07-27
29479,2025-07-23,North,Clothing,Online,2,1258.59,0.119,2056.37,779.55,3.19,2025-07,2025-07-21/2025-07-27
29480,2025-07-23,North,Clothing,Store,1,1221.09,0.008,1123.26,394.22,3.92,2025-07,2025-07-21/2025-07-27
29481,2025-07-23,North,Grocery,Online,3,303.87,0.005,841.49,94.63,3.92,2025-07,2025-07-21/2025-07-27
29482,2025-07-23,North,Grocery,Online,2,226.44,0.047,400.36,52.32,4.29,2025-07,2025-07-21/2025-07-27
29483,2025-07-23,North,Grocery,Online,1,192.42,0.108,159.21,20.09,4.82,2025-07,2025-07-21/2025-07-27
29484,2025-07-23,North,Grocery,Store,1,238.89,0.043,212.06,24.63,4.69,2025-07,2025-07-21/2025-07-27
29485,2025-07-23,North,Home & Kitchen,Online,1,3595.96,0.07,3102.87,644.79,3.87,2025-07,2025-07-21/2025-07-27
29486,2025-07-23,North,Home & Kitchen,Online,1,3580.1,0.062,3115.81,622.17,4.4,2025-07,2025-07-21/2025-07-27
29487,2025-07-23,North,Home & Kitchen,Online,2,2343.57,0.14,3741.46,880.01,4.21,2025-07,2025-07-21/2025-07-27
29488,2025-07-23,North,Home & Kitchen,Store,1,3596.88,0.001,3335.0,773.17,3.89,2025-07,2025-07-21/2025-07-27
29489,2025-07-23,North,Home & Kitchen,Store,3,2783.58,0.036,7467.24,1567.19,3.83,2025-07,2025-07-21/2025-07-27
29490,2025-07-23,North,Home & Kitchen,Store,1,2753.86,0.016,2514.17,575.75,3.85,2025-07,2025-07-21/2025-07-27
29491,2025-07-23,South,Electronics,Online,1,12778.69,0.125,10367.41,2006.43,3.76,2025-07,2025-07-21/2025-07-27
29492,2025-07-23,South,Electronics,Store,1,14431.75,0.022,13099.65,2486.41,4.16,2025-07,2025-07-21/2025-07-27
29493,2025-07-23,South,Clothing,Online,1,1379.39,0.045,1221.61,418.62,4.41,2025-07,2025-07-21/2025-07-27
29494,2025-07-23,South,Clothing,Online,1,1565.36,0.091,1319.52,447.23,3.85,2025-07,2025-07-21/2025-07-27
29495,2025-07-23,South,Clothing,Online,3,1408.44,0.029,3807.78,1246.19,3.72,2025-07,2025-07-21/2025-07-27
29496,2025-07-23,South,Clothing,Online,1,1060.83,0.033,951.23,345.06,4.13,2025-07,2025-07-21/2025-07-27
29497,2025-07-23,South,Clothing,Online,3,1429.43,0.103,3566.9,1281.77,4.24,2025-07,2025-07-21/2025-07-27
29498,2025-07-23,South,Clothing,Online,1,1250.21,0.058,1092.98,393.9,4.22,2025-07,2025-07-21/2025-07-27
29499,2025-07-23,South,Clothing,Store,3,1142.85,0.011,3146.09,1128.84,3.74,2025-07,2025-07-21/2025-07-27
29500,2025-07-23,South,Grocery,Online,1,294.45,0.097,246.7,30.94,3.6,2025-07,2025-07-21/2025-07-27
29501,2025-07-23,South,Grocery,Online,1,315.78,0.048,278.79,32.11,3.52,2025-07,2025-07-21/2025-07-27
29502,2025-07-23,South,Grocery,Online,1,361.97,0.109,299.31,38.02,3.38,2025-07,2025-07-21/2025-07-27
29503,2025-07-23,South,Grocery,Online,1,178.53,0.113,146.95,18.72,4.17,2025-07,2025-07-21/2025-07-27
29504,2025-07-23,South,Grocery,Online,3,223.58,0.068,580.15,64.22,3.79,2025-07,2025-07-21/2025-07-27
29505,2025-07-23,South,Home & Kitchen,Online,1,2017.12,0.07,1739.91,377.51,3.96,2025-07,2025-07-21/2025-07-27
29506,2025-07-23,South,Home & Kitchen,Online,1,2817.81,0.11,2327.46,557.85,3.48,2025-07,2025-07-21/2025-07-27
29507,2025-07-23,South,Home & Kitchen,Store,1,3260.25,0.001,3020.37,716.12,3.97,2025-07,2025-07-21/2025-07-27
29508,2025-07-23,South,Home & Kitchen,Store,1,3022.89,0.0,2804.2,667.78,4.44,2025-07,2025-07-21/2025-07-27
29509,2025-07-23,South,Home & Kitchen,Store,3,3360.95,0.012,9239.49,2092.83,3.82,2025-07,2025-07-21/2025-07-27
29510,2025-07-23,South,Home & Kitchen,Store,1,2732.54,0.009,2512.93,592.84,4.04,2025-07,2025-07-21/2025-07-27
29511,2025-07-23,East,Electronics,Online,5,13198.34,0.104,54863.87,10279.65,3.4,2025-07,2025-07-21/2025-07-27
29512,2025-07-23,East,Electronics,Online,1,14811.98,0.056,12967.63,2231.63,3.95,2025-07,2025-07-21/2025-07-27
29513,2025-07-23,East,Electronics,Online,1,13382.45,0.057,11705.16,2263.91,4.16,2025-07,2025-07-21/2025-07-27
29514,2025-07-23,East,Electronics,Online,2,13395.56,0.12,21872.03,3573.76,3.95,2025-07,2025-07-21/2025-07-27
29515,2025-07-23,East,Electronics,Online,1,13523.81,0.059,11810.53,2189.43,4.21,2025-07,2025-07-21/2025-07-27
29516,2025-07-23,East,Electronics,Online,5,11567.86,0.081,49309.76,8938.07,4.04,2025-07,2025-07-21/2025-07-27
29517,2025-07-23,East,Electronics,Store,1,11921.27,0.018,10854.28,2124.59,3.69,2025-07,2025-07-21/2025-07-27
29518,2025-07-23,East,Electronics,Store,1,17701.48,0.072,15236.39,2559.02,5.0,2025-07,2025-07-21/2025-07-27
29519,2025-07-23,East,Clothing,Online,2,978.36,0.101,1632.65,596.06,3.96,2025-07,2025-07-21/2025-07-27
29520,2025-07-23,East,Clothing,Online,1,722.08,0.036,645.61,239.99,3.82,2025-07,2025-07-21/2025-07-27
29521,2025-07-23,East,Clothing,Online,1,1066.45,0.051,938.74,323.39,3.29,2025-07,2025-07-21/2025-07-27
29522,2025-07-23,East,Clothing,Online,1,1857.21,0.065,1611.25,615.72,4.22,2025-07,2025-07-21/2025-07-27
29523,2025-07-23,East,Clothing,Store,1,1141.95,0.014,1044.48,401.45,3.95,2025-07,2025-07-21/2025-07-27
29524,2025-07-23,East,Clothing,Store,1,1151.61,0.026,1040.4,384.19,4.22,2025-07,2025-07-21/2025-07-27
29525,2025-07-23,East,Clothing,Store,1,1052.84,0.022,954.74,322.39,3.58,2025-07,2025-07-21/2025-07-27
29526,2025-07-23,East,Clothing,Store,1,1173.44,0.037,1047.82,334.59,3.82,2025-07,2025-07-21/2025-07-27
29527,2025-07-23,East,Clothing,Store,9,1321.76,0.007,10959.31,3561.51,3.84,2025-07,2025-07-21/2025-07-27
29528,2025-07-23,East,Clothing,Store,1,1198.32,0.011,1099.43,421.16,4.03,2025-07,2025-07-21/2025-07-27
29529,2025-07-23,East,Grocery,Online,1,372.51,0.08,318.03,36.3,4.2,2025-07,2025-07-21/2025-07-27
29530,2025-07-23,East,Grocery,Online,1,232.81,0.066,201.75,24.8,4.5,2025-07,2025-07-21/2025-07-27
29531,2025-07-23,East,Grocery,Online,1,382.64,0.04,340.79,37.25,3.93,2025-07,2025-07-21/2025-07-27
29532,2025-07-23,East,Grocery,Online,1,321.6,0.0,298.33,37.5,3.99,2025-07,2025-07-21/2025-07-27
29533,2025-07-23,East,Grocery,Online,1,244.42,0.088,206.82,22.52,3.96,2025-07,2025-07-21/2025-07-27
29534,2025-07-23,East,Grocery,Store,1,301.27,0.0,279.48,32.15,4.01,2025-07,2025-07-21/2025-07-27
29535,2025-07-23,East,Grocery,Store,1,204.68,0.023,185.45,23.61,4.0,2025-07,2025-07-21/2025-07-27
29536,2025-07-23,East,Grocery,Store,2,210.54,0.0,390.62,42.21,4.34,2025-07,2025-07-21/2025-07-27
29537,2025-07-23,East,Grocery,Store,1,261.55,0.007,241.03,31.28,3.56,2025-07,2025-07-21/2025-07-27
29538,2025-07-23,East,Grocery,Store,1,115.85,0.068,100.16,12.83,4.61,2025-07,2025-07-21/2025-07-27
29539,2025-07-23,East,Grocery,Store,1,296.8,0.042,263.8,28.8,4.11,2025-07,2025-07-21/2025-07-27
29540,2025-07-23,East,Home & Kitchen,Online,1,3736.35,0.006,3445.15,821.83,3.8,2025-07,2025-07-21/2025-07-27
29541,2025-07-23,East,Home & Kitchen,Online,1,2851.13,0.079,2436.23,583.33,3.74,2025-07,2025-07-21/2025-07-27
29542,2025-07-23,East,Home & Kitchen,Online,3,2369.66,0.051,6257.66,1498.41,3.78,2025-07,2025-07-21/2025-07-27
29543,2025-07-23,East,Home & Kitchen,Online,1,2215.18,0.044,1964.16,397.85,4.55,2025-07,2025-07-21/2025-07-27
29544,2025-07-23,West,Electronics,Online,1,17628.79,0.064,15306.79,2709.17,5.0,2025-07,2025-07-21/2025-07-27
29545,2025-07-23,West,Electronics,Online,1,14076.92,0.089,11893.14,2301.47,3.65,2025-07,2025-07-21/2025-07-27
29546,2025-07-23,West,Electronics,Online,1,15305.56,0.037,13675.98,2256.13,2.95,2025-07,2025-07-21/2025-07-27
29547,2025-07-23,West,Electronics,Store,4,16438.45,0.06,57351.91,10438.67,4.35,2025-07,2025-07-21/2025-07-27
29548,2025-07-23,West,Electronics,Store,1,17793.5,0.0,16506.27,2710.54,4.5,2025-07,2025-07-21/2025-07-27
29549,2025-07-23,West,Electronics,Store,7,12983.57,0.031,81736.58,15234.51,3.56,2025-07,2025-07-21/2025-07-27
29550,2025-07-23,West,Clothing,Online,1,1103.89,0.073,949.22,304.82,3.96,2025-07,2025-07-21/2025-07-27
29551,2025-07-23,West,Clothing,Online,1,1084.02,0.116,889.43,338.7,3.69,2025-07,2025-07-21/2025-07-27
29552,2025-07-23,West,Clothing,Online,1,1245.56,0.096,1044.52,330.18,4.14,2025-07,2025-07-21/2025-07-27
29553,2025-07-23,West,Clothing,Store,2,1290.45,0.0,2394.18,891.4,4.44,2025-07,2025-07-21/2025-07-27
29554,2025-07-23,West,Grocery,Online,1,238.17,0.08,203.36,23.1,3.69,2025-07,2025-07-21/2025-07-27
29555,2025-07-23,West,Grocery,Online,4,323.07,0.131,1041.26,133.53,3.39,2025-07,2025-07-21/2025-07-27
29556,2025-07-23,West,Grocery,Online,1,206.73,0.088,174.95,21.97,4.22,2025-07,2025-07-21/2025-07-27
29557,2025-07-23,West,Grocery,Online,2,212.96,0.01,391.06,48.01,4.08,2025-07,2025-07-21/2025-07-27
29558,2025-07-23,West,Grocery,Online,1,265.62,0.082,226.21,27.34,4.31,2025-07,2025-07-21/2025-07-27
29559,2025-07-23,West,Grocery,Online,3,212.22,0.155,498.8,60.15,3.7,2025-07,2025-07-21/2025-07-27
29560,2025-07-23,West,Grocery,Online,1,115.61,0.09,97.57,11.7,4.33,2025-07,2025-07-21/2025-07-27
29561,2025-07-23,West,Grocery,Online,1,187.56,0.04,167.04,18.75,2.96,2025-07,2025-07-21/2025-07-27
29562,2025-07-23,West,Grocery,Store,2,251.13,0.035,449.74,57.36,4.17,2025-07,2025-07-21/2025-07-27
29563,2025-07-23,West,Grocery,Store,1,268.13,0.0,248.73,29.18,3.84,2025-07,2025-07-21/2025-07-27
29564,2025-07-23,West,Home & Kitchen,Online,1,2982.93,0.093,2510.3,587.61,4.53,2025-07,2025-07-21/2025-07-27
29565,2025-07-23,West,Home & Kitchen,Online,1,3955.24,0.041,3517.88,832.33,4.21,2025-07,2025-07-21/2025-07-27
29566,2025-07-23,West,Home & Kitchen,Online,1,2189.66,0.105,1817.65,400.29,3.61,2025-07,2025-07-21/2025-07-27
29567,2025-07-23,West,Home & Kitchen,Online,2,2522.99,0.071,4346.85,880.08,4.39,2025-07,2025-07-21/2025-07-27
29568,2025-07-23,West,Home & Kitchen,Online,1,3170.84,0.071,2733.0,657.41,3.87,2025-07,2025-07-21/2025-07-27
29569,2025-07-23,West,Home & Kitchen,Store,1,3274.61,0.065,2839.78,620.07,4.83,2025-07,2025-07-21/2025-07-27
29570,2025-07-23,West,Home & Kitchen,Store,2,3178.66,0.037,5680.9,1125.31,4.05,2025-07,2025-07-21/2025-07-27
29571,2025-07-24,North,Electronics,Online,2,14473.42,0.148,22792.72,4427.35,3.81,2025-07,2025-07-21/2025-07-27
29572,2025-07-24,North,Electronics,Online,1,16126.33,0.083,13668.92,2221.17,3.52,2025-07,2025-07-21/2025-07-27
